,summary,Freizeit,Klima,Emotion,Wohnen,Soziales,Infrastruktur,word
bundeshauptstadt lock,2.4927872778815514,-0.23401591254503665,0.48344873247420755,-0.06998996879807044,-0.19314081378917983,0.038190713643035244,0.05962648824838712,bundeshauptstadt lock
winterliches,2.4841194809873195,-0.2305327025602524,0.4756270082492272,-0.06650675881328624,-0.18965760380439564,0.041673923627819444,0.06310969823317122,winterliches
lock winterlich,2.4841194809873195,-0.2305327025602524,0.4756270082492272,-0.06650675881328624,-0.18965760380439564,0.041673923627819444,0.06310969823317122,lock winterlich
winterlich schneegestöber,2.957665379726812,-0.4050146734743769,0.7842649760692215,-0.24098872972741073,-0.3641395747185201,-0.13280804728630513,-0.11137227268095319,winterlich schneegestöber
schneegestöber viele,2.455066415043733,-0.21876825326088808,0.4485390615833978,-0.054742309513921734,-0.1778931545050311,0.05343837292718369,0.07487414753253589,schneegestöber viele
viele spaziergänger,2.676268884548441,-0.30503805665313666,0.6258894002595338,-0.14101211290617038,-0.2641629578972798,-0.032831430465064725,-0.011395655859712875,viele spaziergänger
Freie,2.435405106846647,-0.210727550421083,0.42940347590076683,-0.04670160667411661,-0.16985245166522603,0.061479075766989084,0.08291485037234099,Freie
spaziergänger freie,2.435405106846647,-0.210727550421083,0.42940347590076683,-0.04670160667411661,-0.16985245166522603,0.061479075766989084,0.08291485037234099,spaziergänger freie
Schlittenfahren,2.4275781752811816,-0.20750856410348575,0.42159498226014736,-0.043482620356519515,-0.166633465347629,0.06469806208458609,0.08613383668993799,Schlittenfahren
zum schlittenfahren,2.4275781752811816,-0.20750856410348575,0.42159498226014736,-0.043482620356519515,-0.166633465347629,0.06469806208458609,0.08613383668993799,zum schlittenfahren
reichte,2.4172581801994335,-0.20324835387841259,0.4111268008945287,-0.039222410131446346,-0.1623732551225558,0.0689582723096592,0.09039404691501127,reichte
schlittenfahren reich,2.4172581801994335,-0.20324835387841259,0.4111268008945287,-0.039222410131446346,-0.1623732551225558,0.0689582723096592,0.09039404691501127,schlittenfahren reich
brandenburg werd,2.396706464297957,-0.19470992774577545,0.3896720316884497,-0.03068398399880909,-0.15383482898991852,0.07749669844229638,0.09893247304764849,brandenburg werd
ordentlich,3.2707228982623104,0.3582728730249127,0.06912767057913131,-0.3415995259442136,-0.46475037093532295,-0.23341884350310785,-0.21198306889775603,ordentlich
werd ordentlich,2.3902383159749667,-0.19200751417874473,0.38274562609156637,-0.027981570431778454,-0.15113241542288797,0.0801991120093272,0.10163488661467908,werd ordentlich
glatt,3.310630209334065,-0.5177530062445977,0.9227385558634235,-0.3537270624976316,-0.47687790748874104,-0.24554638005652588,-0.22411060545117406,glatt
ordentlich glatt,2.3854942048934182,-0.1900207560756401,0.3776106459612951,-0.02599481232867387,-0.14914565731978333,0.08218587011243178,0.10362164471778372,ordentlich glatt
Sehen,2.3826156965332377,-0.1888133557558556,0.3744720493472514,-0.024787412008889405,-0.1479382569999988,0.08339327043221637,0.10482904503756812,Sehen
sie video,2.3775347793713992,-0.18667858328715192,0.3688892109334285,-0.022652639540185725,-0.14580348453129524,0.08552804290092,0.10696381750627192,sie video
video schneegestöber,2.3749310908034054,-0.18558286207647107,0.36600688182934377,-0.021556918329504734,-0.14470776332061408,0.08662376411160085,0.10805953871695291,video schneegestöber
Weihnachtsmärkte.STORY,2.354041236481121,-0.17674796571555837,0.3423390727286793,-0.012722021968592033,-0.13587286695970152,0.09545866047251349,0.11689443507786552,Weihnachtsmärkte.STORY
park weihnachtsmärkte.story,2.354041236481121,-0.17674796571555837,0.3423390727286793,-0.012722021968592033,-0.13587286695970152,0.09545866047251349,0.11689443507786552,park weihnachtsmärkte.story
weihnachtsmärkte.story schneefall,2.3477464100860774,-0.17407033302381014,0.3350117401212455,-0.010044389276843766,-0.13319523426795318,0.09813629316426177,0.11957206776961378,weihnachtsmärkte.story schneefall
schneefall hauptstadt,2.343381176192355,-0.17220927293820396,0.3298754715187256,-0.008183329191237657,-0.13133417418234697,0.09999735324986787,0.12143312785521994,schneefall hauptstadt
wie berlin,2.337975787985536,-0.1698999465397171,0.32345172744922823,-0.005874002792750811,-0.12902484778386022,0.10230667964835477,0.1237424542537067,wie berlin
berlin deutschland,2.3350190892913254,-0.1686345057821658,0.3199077913313568,-0.004608562035199576,-0.12775940702630895,0.10357212040590609,0.12500789501125809,berlin deutschland
deutschland wochenende,2.3319967011363647,-0.16733929328955602,0.3162627522895599,-0.003313349542589728,-0.12646419453369936,0.10486733289851584,0.1263031075038677,deutschland wochenende
vielero…,2.3298693211004085,-0.16642662004949327,0.3136834180496321,-0.002400676302526851,-0.12555152129363628,0.10578000613857871,0.12721578074393067,vielero…
wochenende vielero…,2.3298693211004085,-0.16642662004949327,0.3136834180496321,-0.002400676302526851,-0.12555152129363628,0.10578000613857871,0.12721578074393067,wochenende vielero…
+486,2.327996729216857,-0.16562256430198588,0.311403567223031,-0.0015966205550197118,-0.12474746554612909,0.10658406188608588,0.12801983649143794,+486
vielero… +486,2.327996729216857,-0.16562256430198588,0.311403567223031,-0.0015966205550197118,-0.12474746554612909,0.10658406188608588,0.12801983649143794,vielero… +486
+486 chars,2.3270814042102486,-0.16522930558874016,0.31028594138519733,-0.0012033618417738954,-0.12435420683288351,0.10697732059933149,0.12841309520468358,+486 chars
glimpflich,2.9766140754005517,-0.4114008776350179,0.7930937516464296,-0.2473749338880516,-0.37052577887916105,-0.13919425144694603,-0.1177584768415941,glimpflich
wintereinbruch glimpflich,2.9766140754005517,-0.4114008776350179,0.7930937516464296,-0.2473749338880516,-0.37052577887916105,-0.13919425144694603,-0.1177584768415941,wintereinbruch glimpflich
verlaufen,2.8217375999889422,-0.3579673048133057,0.7148025237279717,-0.19394136106633955,-0.31709220605744903,-0.08576067862523394,-0.06432490401988199,verlaufen
glimpflich verlauf,2.8217375999889422,-0.3579673048133057,0.7148025237279717,-0.19394136106633955,-0.31709220605744903,-0.08576067862523394,-0.06432490401988199,glimpflich verlauf
verlauf nacht,2.6965418993815575,-0.3125846135156602,0.6393587375068682,-0.14855866976869406,-0.2717095147598036,-0.040377987327588405,-0.01894221272223654,verlauf nacht
fiel,3.0495881273360497,-0.435620980692239,0.8253971532445012,-0.2715950369452726,-0.3947458819363821,-0.16341435450416705,-0.14197857989881507,fiel
montag fall,3.0495881273360497,-0.435620980692239,0.8253971532445012,-0.2715950369452726,-0.3947458819363821,-0.16341435450416705,-0.14197857989881507,montag fall
großen,3.00240836879586,-0.4200291956128729,0.8048119615297233,-0.25600325186590656,-0.37915409685701595,-0.14782256942480088,-0.1263867948194489,großen
fall groß,3.00240836879586,-0.4200291956128729,0.8048119615297233,-0.25600325186590656,-0.37915409685701595,-0.14782256942480088,-0.1263867948194489,fall groß
groß teil,2.966965991234305,-0.40815431831136756,0.7886222480055756,-0.24412837456440128,-0.3672792195555107,-0.13594769212329574,-0.11451191751794365,groß teil
Thüringens,2.935802150856725,-0.39759516058062094,0.7738367062055805,-0.2335692168336548,-0.3567200618247641,-0.1253885343925492,-0.10395275978719713,Thüringens
teil thüringen,2.935802150856725,-0.39759516058062094,0.7738367062055805,-0.2335692168336548,-0.3567200618247641,-0.1253885343925492,-0.10395275978719713,teil thüringen
thüringen schnee,2.919594744946146,-0.39205926008053654,0.7659332060779068,-0.2280333163335704,-0.35118416132468,-0.11985263389246487,-0.09841685928711282,thüringen schnee
Vereinzelt,2.9531388291851894,-0.40348305399705275,0.7821274578464861,-0.2394571102500864,-0.36260795524119577,-0.13127642780898083,-0.10984065320362892,Vereinzelt
vereinzelt fahrer,3.043233312698423,-0.4335349793201216,0.8226859451604528,-0.26950903557315514,-0.3926598805642648,-0.16132835313204968,-0.13989257852669762,vereinzelt fahrer
fahrer schnell,3.114116551775019,-0.45655994043642045,0.8519097915444388,-0.2925339966894542,-0.41568484168056363,-0.18435331424834842,-0.16291753964299655,fahrer schnell
Sommerreifen,3.3679702808550465,-0.5349247117763524,0.9410185802609826,-0.3708987680293861,-0.4940496130204957,-0.2627180855882805,-0.24128231098292852,Sommerreifen
schnell sommerreifen,3.3679702808550465,-0.5349247117763524,0.9410185802609826,-0.3708987680293861,-0.4940496130204957,-0.2627180855882805,-0.24128231098292852,schnell sommerreifen
unterwegs,4.0364804865532875,-0.715987585001452,0.9358846568024064,-0.5519616412544855,-0.6751124862455952,0.811371439486675,-0.4223451842080282,unterwegs
sommerreifen unterwegs,3.684632338461989,-0.6247851876068374,1.027087054197021,-0.4607592438598711,-0.5839100888509805,-0.3525785614187655,-0.33114278681341347,sommerreifen unterwegs
führte,3.684632338461989,-0.6247851876068374,1.027087054197021,-0.4607592438598711,-0.5839100888509805,-0.3525785614187655,-0.33114278681341347,führte
wintereinbruch führ,3.684632338461989,-0.6247851876068374,1.027087054197021,-0.4607592438598711,-0.5839100888509805,-0.3525785614187655,-0.33114278681341347,wintereinbruch führ
führ chaos,3.3203439137604946,-0.5206828054549162,0.9259035772806725,-0.3566568617079498,-0.4798077066990592,-0.24847617926684418,-0.22704040466149208,führ chaos
Gefährlich,3.228931880214596,-0.4927658347147781,0.8949389129292825,-0.3287398909678118,-0.4518907359589212,-0.22055920852670619,-0.19912343392135423,Gefährlich
gefährlich glatt,3.1222358603896496,-0.4591638064996281,0.8551201585270972,-0.2951378627526617,-0.41828870774377125,-0.18695718031155623,-0.16552140570620422,gefährlich glatt
glatt trotzdem,2.5981928779826933,-0.2754305958499624,0.5701639198840924,-0.11140465210299606,-0.23455549709410548,-0.003223969661890352,0.018211804943461394,glatt trotzdem
kan…,2.6418420775909173,-0.29209086991180744,0.6021041497685206,-0.1280649261648411,-0.2512157711559505,-0.019884243723735383,0.0015515308816166002,kan…
glatt kan…,2.6418420775909173,-0.29209086991180744,0.6021041497685206,-0.1280649261648411,-0.2512157711559505,-0.019884243723735383,0.0015515308816166002,glatt kan…
+2189,2.6201387301866275,-0.28384170623344956,0.5864832544143656,-0.1198157624864831,-0.24296660747759255,-0.011635080045377513,0.00980069455997433,+2189
kan… +2189,2.6201387301866275,-0.28384170623344956,0.5864832544143656,-0.1198157624864831,-0.24296660747759255,-0.011635080045377513,0.00980069455997433,kan… +2189
+2189 chars,2.6011363376496432,-0.27656284189914687,0.5723843419002241,-0.11253689815218067,-0.2356877431432901,-0.004356215711075107,0.017079558894276904,+2189 chars
"4,50",3.1605302014850256,0.48061726788026693,-0.3657201300838567,-0.3073282944669084,-0.43047913945801797,-0.19914761202580292,-0.1777118374204509,"4,50"
"4,50 euro",3.1486146783088906,0.47720009519483114,-0.3619429027194002,-0.3035510671024521,-0.42670191209356145,-0.19537038466134635,-0.17393461005599456,"4,50 euro"
Tasse,3.755640096292331,0.6141321842048991,-0.538239067025799,-0.4798472314088509,-0.6029980763999603,-0.3716665489677453,-0.3502307743623933,Tasse
euro tasse,2.488909894739074,0.20189989312327863,-0.1268251526190206,-0.06843331700207234,-0.1915841619931819,0.03974736543903327,0.06118314004438521,euro tasse
tasse wie,2.5039891168047217,0.21096772903717614,-0.1328654381837543,-0.0744736025668061,-0.19762444755791547,0.03370707987429966,0.05514285447965161,tasse wie
wie kalt,2.5123152348500875,0.21589339233087412,-0.13618506359233165,-0.0777932279753835,-0.20094407296649297,0.030387454465722098,0.051823229071074076,wie kalt
kalt lass,2.523589810189144,0.22247356389920347,-0.14066274697826556,-0.08227091136131738,-0.20542175635242685,0.025909771079788025,0.047345545685140177,kalt lass
lass sie,2.5412852276123243,0.23259844724264891,-0.1476502794603828,-0.0892584438434346,-0.21240928883454407,0.018922238597671143,0.04035801320302295,lass sie
Glühwein-Preise,2.564928808286311,0.24575460954391584,-0.1569110544628248,-0.09851921884587646,-0.221670063836986,0.00966146359522906,0.031097238200580975,Glühwein-Preise
sie glühwein-preis,2.564928808286311,0.24575460954391584,-0.1569110544628248,-0.09851921884587646,-0.221670063836986,0.00966146359522906,0.031097238200580975,sie glühwein-preis
Köln,3.5506054990329483,0.5750474721317932,-0.4820984833303045,-0.42370664771335625,-0.5468574927044657,-0.3155259652722507,-0.2940901906668987,Köln
köln der,3.170812364579302,0.4835361158781898,-0.3689681527666991,-0.3105763171497508,-0.4337271621408603,-0.20239563470864527,-0.18095986010329332,köln der
der preis,3.224711084415604,0.4983992169456335,-0.3858236912862707,-0.32743185566932237,-0.4505827006604319,-0.2192511732282169,-0.19781539862286485,der preis
heiß,3.4110643820972544,0.5447254259943518,-0.4420047093830026,-0.38361287376605446,-0.506763718757164,-0.2754321913249489,-0.253996416719597,heiß
preis heiß,3.4110643820972544,0.5447254259943518,-0.4420047093830026,-0.38361287376605446,-0.506763718757164,-0.2754321913249489,-0.253996416719597,preis heiß
heiß lass,3.784210702620842,0.6191311581828044,-0.545817663429552,-0.4874258278126039,-0.6105766728037132,-0.3792451453714982,-0.3578093707661463,heiß lass
Weihnachtsmarktbesucher,5.051279844518366,0.7713557516439657,-0.8346219770155885,-0.7762301413986403,-0.8993809863897497,-0.6680494589575346,-0.6466136843521828,Weihnachtsmarktbesucher
lass weihnachtsmarktbesuch,5.051279844518366,0.7713557516439657,-0.8346219770155885,-0.7762301413986403,-0.8993809863897497,-0.6680494589575346,-0.6466136843521828,lass weihnachtsmarktbesuch
weihnachtsmarktbesuch kalt,2.7648888350743235,0.3425156228622486,-0.23198076113233965,-0.1735889255153915,-0.29673977050650097,-0.06540824307428587,-0.043972468468933906,weihnachtsmarktbesuch kalt
der glühwein,3.133021521194528,0.47267101742189305,-0.3569782124229065,-0.29858637680595823,-0.4217372217970678,-0.1904056943648527,-0.16896991975950074,der glühwein
kostet,4.101814452466376,0.33830240162071457,-0.6264097564755492,-0.568017920858601,0.16197207305489594,-0.4598372384174955,-0.4384014638121435,kostet
glühwein kost,4.101814452466376,0.33830240162071457,-0.6264097564755492,-0.568017920858601,0.16197207305489594,-0.4598372384174955,-0.4384014638121435,glühwein kost
kost jahr,2.931312206252672,0.4075211904961512,-0.29043050601592707,-0.23203867039897885,-0.35518951539008825,-0.12385798795787328,-0.10242221335252132,kost jahr
satte,2.9052817004904887,0.3981085541150759,-0.2815106877907864,-0.22311885217383828,-0.3462696971649477,-0.11493816973273259,-0.09350239512738079,satte
jahr satt,2.9052817004904887,0.3981085541150759,-0.2815106877907864,-0.22311885217383828,-0.3462696971649477,-0.11493816973273259,-0.09350239512738079,jahr satt
"satt 4,50",2.8772948102861333,0.38769579782057045,-0.27183088202266514,-0.21343904640571684,-0.33658989139682627,-0.1052583639646113,-0.08382258935925936,"satt 4,50"
pro,2.8659381624772475,0.3833807822123988,-0.26787608420595094,-0.20948424858900286,-0.3326350935801122,-0.10130356614789722,-0.07986779154254516,pro
euro pro,2.8659381624772475,0.3833807822123988,-0.26787608420595094,-0.20948424858900286,-0.3326350935801122,-0.10130356614789722,-0.07986779154254516,euro pro
pro tasse,2.8698081331288323,0.38485712800907745,-0.26922550624778635,-0.21083367063083827,-0.33398451562194775,-0.1026529881897327,-0.08121721358438062,pro tasse
fragte,2.5895420789478605,0.2590187342687502,-0.16646138786417172,-0.10806955224722363,-0.2312203972383329,0.00011113019388215263,0.021546904799233917,fragte
bild frag,2.5895420789478605,0.2590187342687502,-0.16646138786417172,-0.10806955224722363,-0.2312203972383329,0.00011113019388215263,0.021546904799233917,bild frag
weihnachtsmarktbesuch köln,2.649868034086897,0.28979998428531156,-0.18949017157971204,-0.1310983359627639,-0.25424918095387344,-0.022917653521658234,-0.0014818789163063431,weihnachtsmarktbesuch köln
köln kalt,2.694778690508207,0.31125345235665,-0.2062964137185577,-0.14790457810160942,-0.27105542309271885,-0.03972389566050394,-0.018288121055151867,köln kalt
2019,2.4724917556499575,0.19180487656658843,-0.12020678136988944,-0.06181494575294126,-0.18496579074405067,0.046365736688164204,0.06780151129351637,2019
"3,50",2.446855045221565,0.17555824170477352,-0.10978387623353976,-0.05139204061659156,-0.174542885607701,0.056788641824513986,0.07822441642986591,"3,50"
"2019 3,50",2.446855045221565,0.17555824170477352,-0.10978387623353976,-0.05139204061659156,-0.174542885607701,0.056788641824513986,0.07822441642986591,"2019 3,50"
"3,50 euro",2.441050724319053,0.1717950166520643,-0.10740890261315833,-0.04901706699621029,-0.17216791198731982,0.05916361544489522,0.08059939005024723,"3,50 euro"
euro vergangen,2.4313941353676047,0.16546248754995702,-0.10344514237667089,-0.04505330675972264,-0.16820415175083214,0.06312737568138282,0.08456315028673486,euro vergangen
vergangen euro,2.441050724319053,0.1717950166520643,-0.10740890261315833,-0.04901706699621029,-0.17216791198731982,0.05916361544489522,0.08059939005024723,vergangen euro
+1357,2.4056878166132987,0.14815397432281058,-0.09281618838225643,-0.03442435276530833,-0.1575751977564178,0.0737563296757972,0.09519210428114928,+1357
jetzt +1357,2.4056878166132987,0.14815397432281058,-0.09281618838225643,-0.03442435276530833,-0.1575751977564178,0.0737563296757972,0.09519210428114928,jetzt +1357
+1357 chars,2.401179412047273,0.14504861705161232,-0.0909403696115113,-0.032548533994563145,-0.15569937898567243,0.07563214844654248,0.0970679230518945,+1357 chars
Erfolg,3.315551572542424,0.5219003344761113,-0.4136043279670283,-0.35521249235008007,-0.4783633373411895,-0.24703180990897453,-0.22559603530362266,Erfolg
